X,Y,Z,t
2.845,0.496,-0.154,20
3.767,0.791,-0.035,10
4.597,-0.735,0.346,20
5.379,-1.731,0.07,9
5.392,-3.074,-0.143,21
3.198,-3.077,0.043,20
-2.844,-0.908,-0.098,9
-5.662,4.595,-2.674,21
-8.509,9.583,-0.51,8
-14.864,8.624,11.365,23
-14.584,5.417,9.298,7
-11.85,-0.295,-3.836,22
-6.493,4.078,-6.59,19
-0.086,4.325,-1.035,13
-0.767,2.375,1.619,18
-1.414,0.449,2.457,8
-1.169,0.438,1.591,22
-0.328,0.946,-1.843,20
0.807,0.3,-4.589,8
0.967,-0.66,-3.544,22
0.974,-1.939,-0.88,10
1.29,-2.779,1.31,20
1.851,-3.88,1.8,9
1.769,-6.319,1.379,21
0.903,-7.17,1.62,20
1.743,-8.521,1.423,9
4.017,-6.738,1.557,23
5.408,-6.34,0.884,6
5.384,-6.223,0.347,23
5.052,-4.877,0.899,7
3.168,-2.803,0.292,22
0.162,-0.937,-0.599,21
-2.577,3.121,-0.573,7
-7.215,11.014,1.379,24
-7.321,10.464,2.621,6
0.754,7.004,-1.157,22
4.023,1.546,-2.076,10
2.517,2.633,1.51,20
1.369,3.852,1.6,20
0.06,3.225,-0.731,10
-2.117,0.834,-1.382,19
-2.388,-1.007,-1.451,12
-2.149,-3.319,-1.857,19
-1.176,-4.47,-1.809,20
0.32,-4.023,-1.18,9
2.012,-2.586,0.385,21
3.603,-1.052,1.588,8
3.794,-0.085,1.463,23
2.794,0.302,0.179,11
1.653,0.375,-1.044,18
0.66,0.648,-2.422,21
0.491,0.307,-3.352,7
0.89,-0.033,-2.603,22
1.146,-0.167,-1.722,8
1.341,-0.288,-2.033,22
1.379,0.291,-2.726,10
1.379,0.434,-2.867,20
1.517,0.253,-2.649,20
1.641,0.159,-2.212,8
1.58,0.143,-2.508,22
0.905,-0.457,-2.533,9
-0.046,-1.273,-2.452,21
-0.835,-1.939,-2.138,8
-0.992,-2.296,-1.717,21
-0.928,-2.342,-1.373,11
-0.49,-2.418,-1.546,20
-0.096,-2.211,-2.115,21
0.085,-1.197,-3.386,7
-0.061,-1.043,-2.737,22
-0.537,-2.248,-1.808,21
-1.931,-1.817,-1.214,7
-4.289,1.157,-0.644,20
-4.791,6.592,-4.475,10
-0.968,7.001,-3.476,20
1.748,0.164,6.524,10
-2.356,-4.402,9.112,23
-2.672,-2.583,4.719,17
-1.164,1.363,3.626,10
-1.082,2.744,5.125,20
0.198,2.849,4.302,10
1.522,3.219,5.389,20
2.301,2.897,4.816,10
3.415,1.814,3.817,22
4.487,1.219,2.849,12
4.59,1.097,1.737,18
4.441,0.677,0.356,20
3.756,-0.252,-0.023,12
2.484,-1.054,0.357,18
1.615,-1.741,0.425,12
0.66,-2.188,0.417,18
1.042,-2.521,0.444,10
0.283,-0.269,0.365,21
-1.33,1.067,-0.877,19
-2.335,2.374,-1.686,10
-2.101,1.757,-1.517,20
-0.098,0.926,-1.227,20
2.255,0.558,-0.863,10
2.684,-0.876,0.463,20
1.037,-1.823,1.52,9
-0.548,-1.744,1.472,21
-0.252,-0.569,1.049,8
0.6,0.969,0.392,23
1.367,2.699,-1.198,19
1.851,3.326,-2.354,8
1.838,3.614,-2.704,23
-0.31,3.183,-3.744,7
-3.52,2.21,-4.059,22
-3.237,2.196,0.069,8
-0.396,3.286,2.614,22
-0.287,2.854,-0.163,10
-1.259,-0.257,-1.595,20
-1.443,-1.059,0.322,18
-1.85,1.701,1.22,14
-3.148,4.737,1.926,20
-4.488,5.677,2.388,10
-5.004,4.075,1.667,16
-3.952,1.461,-0.326,23
-0.661,-0.27,-2.5,8
1.645,-0.692,-0.63,21
1.308,-1.967,2.087,8
2.143,-2.184,2.43,23
1.515,-4.069,3.428,19
0.846,-6.799,4.257,8
1.348,-9.187,3.901,23
1.144,-8.924,-1.35,7
-0.107,-8.652,-1.766,22
-1.441,-9.097,0.202,8
-0.228,-7.911,0.216,22
0.793,-8.085,-0.253,11
1.714,-7.139,-1.606,20
2.921,-5.598,-3.756,19
4.629,-2.555,-8.379,10
7.372,3.457,-12.333,20
4.601,12.385,-12.169,9
1.072,11.56,-7.711,21
-3.447,8.232,-2.32,20
-8.101,5.651,-1.088,9
-4.257,9.016,-2.117,21
-0.901,3.563,9.333,8
-5.81,-5.584,10.744,23
-7.711,-8.749,2.947,7
-4.837,-6.391,4.203,22
-1.526,-0.581,12.437,21
-0.753,2.821,9.366,7
0.666,5.538,6.912,22
1.599,8.191,3.67,8
4.128,7.889,-1.592,22
5.233,4.686,-5.26,10
5.295,0.494,-5.561,20
2.111,-3.278,-2.281,20
-0.65,-4.605,-0.329,8
-2.068,-5.489,0.358,22
-1.861,-4.388,1.425,9
-1.192,-2.777,1.869,21
-0.349,-2.258,0.647,19
0.892,-2.067,-0.554,12
0.803,-2.032,-0.602,21
0.929,-1.105,-1.128,6
1.215,0.177,-1.842,23
1.094,0.952,-2.003,7
1.467,1.339,-1.906,24
1.941,1.688,-1.06,19
2.781,2.622,-0.092,7
4.571,3.705,0.33,22
6.803,3.024,0.297,8
8.364,2.79,-0.904,22
4.563,3.752,-2.469,10
-2.995,4.963,-4.015,22
-4.764,3.226,-2.717,18
-3.977,1.489,-0.687,10
-3.407,2.926,1.45,20
-4.376,4.564,4.097,9
-5.594,5.659,4.377,21
-6.93,5.438,2.078,19
-6.272,1.826,-0.853,12
-3.955,-1.562,-2.733,18
-0.215,-1.992,-2.253,11
3.908,-3.827,0.489,21
5.31,-3.065,2.715,7
5.33,-2.689,1.133,22
3.97,-4.868,1.847,21
1.504,-8.105,2.904,7
-1.645,-7.225,3.372,24
-2.342,-5.951,1.621,6
-1.763,-5.804,1.735,22
-2.069,-6.465,1.906,10
-2.104,-5.853,0.302,20
-1.617,-5.474,-0.9,20
-0.352,-5.651,-2.189,10
0.785,-4.948,-3.073,22
1.362,-2.867,-4.627,8
2.156,2.521,-7.923,20
2.044,11.302,-12.474,8
3.736,10.965,-13.157,23
2.914,6.8,-5.912,19
2.691,-5.567,-1.493,8
1.009,-8.63,1.482,23
-0.229,-5.871,7.091,7
-1.309,4.713,12.933,22
-2.419,10.724,10.329,21
-1.626,9.134,1.022,7
-6.221,-0.294,-11.008,22
-5.047,-2.919,-0.15,8
-4.129,-4.11,10.069,20
-2.854,-2.216,6.407,12
-1.879,0.211,4.525,20
-0.381,2.844,4.176,20
1.553,5.801,3.069,8
3.293,6.531,0.762,22
3.136,2.395,-1.864,9
1.444,-1.153,-2.678,21
-0.699,-2.141,-1.582,8
-2.629,-3.271,-0.148,23
-2.435,-2.91,0.038,19
-0.295,-2.239,0.241,8
1.836,-2.015,1.044,23
2.308,-1.952,1.078,7
2.18,-1.377,-0.374,22
1.307,-0.688,-1.819,8
0.659,0.621,-2.189,22
1.214,1.214,-2.073,10
2.196,0.679,-1.383,20
2.562,0.749,-0.383,20
2.375,1.708,0.172,10
1.827,2.778,-0.155,20
2.024,2.363,-0.553,9
2.959,1.471,-1.118,21
3.939,1.738,-1.834,20
3.234,2.771,-1.823,9
0.222,2.976,-2.675,21
-1.282,1.231,-1.959,8
-0.395,0.901,-0.315,23
0.884,2.534,1.06,18
-0.754,4.798,2.712,11
-3.575,4.938,4.613,21
-5.907,5.065,4.738,7
-5.971,5.041,2.54,22
-4.34,1.744,-0.954,8
-2.113,0.639,-2.341,22
1.821,-0.803,-2.9,18
3.018,-2.343,-0.3,11
4.44,-0.661,1.108,21
2.134,-1.043,0.136,10
0.197,-3.697,1.811,21
-0.684,-4.292,3.044,8
-1.65,-4.759,4.187,21
-1.381,-6.111,4.079,20
-1.312,-6.499,1.568,9
-2.422,-5.78,0.135,21
-2.49,-5.616,-0.119,8
-2.241,-5.261,-0.107,23
-1.638,-4.942,-0.337,19
-0.612,-5.068,-0.476,11
-0.447,-4.527,-1.083,20
-1.057,-2.35,-1.389,7
-0.883,1.056,-3.732,23
0.204,7.949,-12.047,7
1.873,10.567,-12.98,22
4.547,8.959,-7.027,10
4.024,0.099,-2.946,20
2.759,-4.013,-0.445,20
2.414,-2.095,1.219,10
2.621,0.493,6.303,20
-2.639,2.857,6.293,9
-4.099,3.019,1.561,21
-3.999,-0.281,-1.007,20
-2.186,-1.494,-1.424,9
0.48,-1.827,3.786,21
1.811,-0.507,4.717,8
1.423,1.991,3.901,23
1.798,3.033,2.718,7
1.066,3.109,1.515,22
0.27,3.315,1.708,21
-0.928,1.087,1.365,7
-2.49,-1.641,1.194,22
-2.896,-1.925,-0.683,8
-2.193,-1.491,-2.062,22
-1.215,-1.756,-1.684,10
-0.542,-1.752,-1.136,20
-0.143,-1.853,-1.16,20
-0.439,-1.53,-1.01,10
-0.636,-1.17,-0.805,22
-0.538,-0.777,-0.621,7
0.135,-0.527,-0.456,21
0.742,-0.474,-0.307,19
1.289,-0.116,-0.483,12
2.022,0.515,-0.538,19
2.233,1.256,-0.725,8
2.286,1.958,-0.894,23
1.919,2.21,-1.115,7
1.658,2.093,-1.865,22
2.94,2.125,-2.713,21
4.887,2.119,-2.166,7
5.915,1.528,-0.949,22
4.6,1.375,0.11,8
1.209,2.237,0.513,22
-1.841,1.772,-0.193,10
-2.416,0.078,0.205,20
-1.312,-0.446,2.287,20
-0.87,-0.126,3.576,10
-1.749,0.989,4.252,20
-4.263,3.821,4.654,9
-4.974,3.99,3.534,21
-3.27,0.557,1.491,10
-0.461,0.605,-0.967,21
1.825,0.889,-1.284,19
3.091,1.283,-0.328,8
1.851,1.396,0.014,23
0.528,0.36,1.702,7
0.268,-0.503,1.876,22
-1.619,-1.797,2.344,21
-1.837,-3.031,2.04,7
-1.722,-4.313,1.147,22
-2.032,-4.916,0.48,8
-1.967,-4.666,0.605,22
-2.184,-5.613,0.13,10
-2.448,-6.189,-0.468,20
-1.755,-5.984,-1.317,18
-0.993,-5.351,-2.047,12
-0.756,-5.092,-2.842,20
-0.715,-4.1,-4.247,9
-0.023,-1.449,-6.65,21
0.703,4.384,-9.053,8
0.77,10.082,-9.113,23
2.451,9.832,-6.133,19
3.309,8.401,-6.071,8
5.461,2.182,5.188,23
2.777,-4.758,11.564,7
-2.464,-7.109,8.512,22
-5.562,-5.054,3.248,21
-4.385,-1.376,-5.04,7
-1.568,2.38,1.393,22
2.346,3.315,7.494,8
3.835,4.983,3.952,22
2.762,3.209,-0.063,10
1.417,0.233,-1.16,20
-0.137,-1.548,0.576,20
-0.985,-2.048,1.587,10
-1.438,-1.084,2.118,21
-2.191,-0.528,1.734,8
-2.489,-0.544,0.526,21
-2.585,-0.765,-0.491,8
-1.499,-0.241,-0.718,23
-0.177,0.645,-0.508,19
0.805,-0.212,-0.423,8
0.863,-1.259,0.17,23
0.156,-1.409,0.843,7
-0.479,-1.027,1.241,22
-0.328,-0.2,0.807,8
0.359,0.543,0.174,22
0.944,0.902,0.053,10
1.332,0.777,0.117,20
1.44,0.493,0.209,20
1.33,0.271,0.291,10
1.128,-0.031,0.296,20
0.878,0.006,-0.043,9
0.238,0.143,-0.521,21
-0.095,0.37,-1.503,20
0.224,0.781,-1.87,9
1.511,1.186,-0.993,20
3.153,1.377,-0.032,11
4.113,1.377,-0.029,21
4.15,1.136,-0.681,19
3.046,0.816,-1.475,8
-0.223,1.63,-2.017,23
-2.028,3.605,-3.091,7
-1.997,3.865,-1.54,21
-1.246,2.479,0.199,11
-0.535,0.438,0.351,20
-0.585,-1.26,0.109,10
-1.457,-1.41,-0.797,20
-2.76,0.178,-1.028,20
-5.035,3.953,-0.925,10
-8.048,6.798,0.166,20
-8.484,3.016,0.529,9
-6.222,-1.422,-0.557,21
-3.773,-2.693,-0.605,10
-0.43,-2.941,-0.165,21
1.715,-1.613,0.85,19
2.474,-1.141,1.524,8
3.881,-0.406,0.992,23
3.424,-0.986,0.41,8
1.875,-3.094,-0.457,21
0.584,-2.716,-0.274,21
1.353,-3.134,-0.039,7
2.321,-3.027,-0.863,22
1.675,-3.276,-0.363,8
0.956,-4.258,0.776,22
1.171,-4.798,0.974,10
1.329,-5.111,0.566,18
1.334,-5.117,0.165,20
1.235,-4.709,-0.368,10
1.491,-4.203,-0.986,23
2.307,-3.335,-1.922,8
2.663,-1.932,-4.143,23
2.258,0.949,-8.521,19
1.446,5.853,-12.288,9
2.301,10.095,-10.542,19
3.278,8.913,-5.144,10
0.709,2.85,-0.665,22
-1.326,-2.261,0.159,7
-1.986,-5.034,4.556,22
-6.235,-4.048,7.031,21
-7.404,1.493,5.156,7
-5.388,8.584,0.227,22
-0.712,8.794,3.307,8
-2.916,0.157,7.7,22
-2.521,-2.857,4.344,10
-0.338,-2.813,5.875,20
-0.029,-1.531,6.218,20
1.594,0.482,4.527,10
3.675,1.468,3.144,20
3.687,2.839,0.83,10
2.249,2.555,-0.528,18
1.852,0.782,0.42,21
0.357,-0.812,1.206,9
-0.506,-2.42,0.706,20
-1.42,-1.489,0.773,10
-1.588,-1.581,-0.855,20
-2.154,-1.906,-0.735,10
-1.214,-1.198,0.096,19
1.113,-1.009,0.19,21
0.657,-0.529,0.929,10
0.488,-0.821,1.492,19
1.025,-0.359,1.653,10
1.75,0.089,1.625,20
2.816,0.735,0.842,21
3.362,1.524,-0.207,9
3.818,1.406,-1.151,20
4.54,1.265,-1.795,10
5.017,2.104,-1.96,20
4.446,1.756,-1.109,12
1.691,0.615,-0.205,18
-0.994,2.036,-0.288,20
-2.894,2.453,-0.845,11
-3.673,1.931,-3.001,19
-4.168,1.98,-4.218,13
-3.958,1.437,-2.107,19
-1.045,1.707,-0.758,10
1.506,1.226,-0.614,20
2.355,1.655,-0.552,20
0.017,2.213,1.019,12
-2.639,2.44,3.227,20
-3.616,4.265,3.283,10
-4.599,5.872,1.783,17
-4.173,2.596,-1.015,11
-2.239,-0.49,-2.499,20
1.328,-1.958,-1.525,20
3.884,-1.176,-0.373,11
3.324,-0.851,-0.922,19
2.336,-3.18,-0.519,11
0.723,-4.447,1.704,19
0.099,-5.968,4.636,10
0.262,-7.267,3.966,21
-1.28,-6.885,1.087,10
-2.393,-5.955,-0.779,19
-2.671,-5.498,0.642,20
-2.507,-5.086,1.543,9
-1.602,-4.887,0.7,19
-0.58,-5.054,-0.093,22
0.719,-4.962,-0.567,9
1.681,-3.811,-1.269,12
2.685,-2.016,-2.9,18
3.796,1.77,-7.092,19
4.037,9.867,-13.657,10
5.529,11.018,-14.463,24
5.08,9.123,-8.259,20
-0.116,2.143,-2.71,6
-1.587,-3.759,0.663,21
-3.118,-4.624,2.562,11
-2.185,-0.128,2.995,20
-1.174,4.538,8.005,10
-1.953,7.291,5.239,20
-3.102,3.907,2.612,19
-4.895,-4.102,1.006,10
-3.716,-4.657,-3.058,21
-1.655,-2.502,3.246,10
-1.213,-0.907,6.058,20
-0.299,0.734,5.728,10
0.592,2.35,4.431,20
0.705,3.115,2.264,22
1.91,2.183,1.038,7
2.719,0.964,1.107,21
2.998,0.385,0.686,8
1.595,-0.825,-0.382,21
-0.77,-2.087,-0.619,20
-1.693,-1.705,-0.04,10
-1.627,-1.225,0.928,21
-0.568,-1.447,0.697,9
-0.132,-1.302,0.214,23
-0.049,-0.965,0.158,11
-0.01,-0.593,0.28,17
-0.457,-0.258,0.252,20
-0.687,0.078,-0.014,10
0.07,0.173,-0.322,12
1.27,0.19,-0.29,18
2.246,0.102,-0.192,22
2.607,-0.079,-0.069,19
2.519,0.203,0.178,9
2.233,0.562,0.574,22
2.182,1.023,0.447,7
2.274,3.3,0.265,20
2.219,3.901,0.066,11
0.48,1.993,0.369,20
-3.463,2.277,-0.218,14
-4.151,3.704,-2.541,17
-1.219,2.713,-2.562,22
0.798,2.924,-1.582,7
-0.177,2.321,-2.044,19
-2.504,1.158,-2.426,10
-5.011,2.042,-1.425,21
-7.13,3.527,1.544,21
-8.072,3.037,3.251,8
-7.506,0.699,1.926,12
-4.308,-2.507,-1.024,22
1.156,-2.567,-2.128,21
4.384,-2.241,-0.605,8
6.738,-2.258,1.454,19
6.685,-2.55,1.102,10
5.499,-3.57,0.026,20
1.95,-3.627,-0.044,20
-0.658,-3.885,0.476,9
-1.109,-4.22,0.429,21
-0.894,-4.212,0.351,11
-0.736,-3.756,-0.131,19
-0.662,-3.346,-0.187,10
-0.355,-3.425,-0.099,21
-0.423,-3.531,0.082,17
-0.553,-3.453,-0.166,14
-0.222,-2.901,-0.322,17
0.489,-2.128,-0.324,9
1.337,-1.191,-0.671,22
2.375,-0.176,-1.362,19
2.758,1.358,-2.64,9
2.413,3.842,-6.03,20
3.448,7.423,-11.012,12
5.895,10.059,-11.083,23
5.857,6.019,-5.596,15
2.927,-0.201,-1.658,14
-0.054,-3.629,0.955,16
-1.565,-6.334,2.928,10
-3.581,-4.115,5.91,20
-5.67,3.639,7.698,12
-6.724,9.515,7.307,25
-2.879,8.564,-10.833,13
-3.247,-1.221,-3.303,11
-6.232,-5.995,2.06,19
-3.85,-2.706,2.199,13
-1.914,-3.642,7.875,19
0.001,-2.278,8.294,12
0.552,0.397,6.913,20
0.531,1.977,5.877,10
2.478,3.572,4.358,20
3.712,4.629,2.853,17
3.72,2.476,0.568,13
2.452,-0.08,-1.728,20
0.552,-1.589,-2.486,8
-0.985,-1.706,-0.997,20
-2.472,-2.19,0.757,18
-2.535,-2.282,1.681,10
-1.765,-1.95,1.582,23
0.031,-0.996,1.493,10
2.131,0.033,1.929,18
3.332,0.823,2.185,19
3.653,0.671,1.69,10
3.081,0.156,0.177,20
1.566,-0.031,-0.978,11
0.479,0.075,-0.914,19
0.017,0.446,0.072,10
-0.88,0.54,1.03,23
-1.654,0.555,0.996,11
-1.833,0.396,0.379,16
-1.719,-0.057,0.066,21
-0.375,0.017,0.404,15
1.317,0.739,1.053,15
2.047,1.079,1.085,12
2.118,0.902,0.322,19
1.079,0.433,-0.123,11
-0.063,0.113,0.716,19
-0.987,0.068,0.885,20
-1.268,0.337,0.28,10
-1.003,0.337,-0.333,20
-0.558,0.373,-0.817,10
-0.433,0.232,-1.046,21
-0.528,0.174,-1.113,19
-0.992,0.605,-1.14,10
-2.134,0.82,-1.095,21
-2.989,0.841,-0.744,7
-2.414,0.447,-0.187,24
-0.587,0.471,0.003,7
-0.838,-0.954,-0.031,21
-0.927,-1.824,-0.096,21
-0.179,-1.435,-0.776,7
1.355,-0.084,-1.492,22
1.254,-0.11,-2.446,10
1.439,-0.444,-2.132,20
0.812,-0.848,-1.298,20
-0.199,-1.349,-0.237,10
-1.248,-1.662,0.302,20
-1.985,-1.737,0.272,9
-2.269,-1.633,-0.099,19
-2.111,-1.159,-0.744,10
-1.59,-0.388,-1.359,21
-1.465,0.167,-1.637,19
-1.525,0.15,-1.852,10
-1.476,-0.243,-1.46,21
-2.087,-0.15,-0.521,9
-2.016,-0.204,0.082,24
-1.677,-0.149,0.418,6
-1.647,-0.306,-0.209,20
-0.862,-0.31,-0.222,20
-0.362,-0.486,-0.028,10
0.294,-0.161,0.009,20
0.472,-0.387,-0.371,10
0.045,-0.417,-0.161,20
-0.234,-0.375,-0.007,19
-0.383,-0.337,-0.075,11
-0.414,-0.373,-0.206,20
-0.407,-0.335,-0.288,10
-0.435,-0.336,-0.259,20
-0.426,-0.44,-0.13,10
-0.487,-0.293,-0.048,23
-0.541,-0.16,0.059,11
-0.556,-0.144,0.122,18
-0.466,-0.061,0.213,12
-0.488,-0.055,0.158,18
-0.474,-0.118,0.038,20
-0.426,-0.175,-0.102,8
-0.28,-0.089,-0.161,20
-0.218,0.023,0.095,12
-0.23,0.055,0.224,20
-0.311,0.049,0.098,20
-0.487,0.079,-0.187,10
-0.231,0.105,-0.168,21
-0.001,0.06,-0.22,8
0.171,0.089,-0.267,20
0.291,0.045,-0.344,21
0.159,0.144,-0.482,9
-0.029,0.44,-0.778,21
0.422,0.465,-0.597,8
0.724,0.349,-0.123,23
0.445,0.211,-0.146,19
0.228,0.155,-0.338,8
0.102,0.209,-0.545,23
-0.218,0.602,-0.594,7
-0.61,0.852,-0.5,22
-0.721,0.697,-0.485,8
-0.58,0.524,-0.333,22
-0.384,0.541,-0.161,10
-0.311,0.452,0.164,20
-0.211,0.545,0.389,20
0.016,0.766,0.66,12
0.29,1.069,0.663,17
0.054,2.479,0.286,10
0.187,3.748,-0.569,21
2.099,2.132,-1.236,20
3.647,-1.183,0.404,9
2.938,-2.444,2.466,21
1.782,-1.786,2.082,8
1.362,-0.297,0.391,23
1.226,0.49,0.111,7
1.034,0.062,0.996,22
1.0,-0.392,1.655,21
1.072,-0.249,1.558,7
1.206,0.016,1.058,22
1.155,0.221,0.779,8
1.142,0.268,0.805,22
1.442,0.172,1.0,10
1.815,0.086,1.107,22
2.185,0.043,0.996,18
2.104,0.004,0.655,10
1.618,-0.271,0.107,20
0.939,-0.416,-0.282,9
0.569,-0.306,-0.392,21
-0.004,-0.137,-0.008,20
0.168,-0.02,0.268,9
0.117,-0.018,0.241,21
-0.066,0.017,0.045,8
-0.646,0.291,-0.166,23
-0.512,0.124,-0.253,7
-0.185,-0.06,0.151,22
0.074,-0.157,0.653,21
0.308,-0.21,0.898,7
0.484,-0.017,0.877,22
0.642,0.156,0.755,8
0.474,0.382,0.403,22
0.289,0.413,-0.084,10
0.157,0.13,-0.42,20
0.21,-0.123,-0.585,18
0.258,-0.249,-0.63,10
0.335,-0.362,-0.601,22
0.44,-0.291,-0.369,9
0.568,-0.09,-0.022,19
0.718,0.091,0.117,24
0.75,0.254,0.071,7
0.709,0.298,-0.211,21
0.535,0.302,-0.397,12
0.378,0.1,-0.288,19
0.409,0.124,-0.121,7
0.402,0.146,-0.247,22
0.569,0.097,-0.429,21
0.891,0.018,-0.352,7
0.595,0.534,-0.11,22
0.26,0.652,-0.305,10
0.785,0.863,-0.447,20
1.258,1.259,-0.333,8
1.684,1.995,0.044,23
1.964,2.485,0.212,19
1.043,2.444,-0.153,10
-0.887,2.234,-1.207,20
-2.488,1.39,-2.155,9
-2.963,0.182,-2.905,21
-2.598,-0.18,-3.028,8
-2.683,0.182,-1.38,23
-3.0,1.06,0.998,19
-3.321,1.299,2.553,8
-3.161,0.617,2.435,21
-1.535,-0.099,0.468,11
0.824,-0.399,-0.819,20
1.983,0.019,-1.289,21
2.44,-0.327,-1.16,7
2.299,1.325,0.3,22
1.483,0.607,-0.35,8
-0.147,-1.211,-0.315,22
-0.546,-2.435,0.164,10
-0.284,-3.639,0.699,20
0.812,-3.965,-0.232,25
1.558,-3.947,-1.415,3
1.954,-4.035,-0.722,22
0.897,-4.459,-0.408,9
0.255,-4.703,0.045,19
0.333,-5.094,0.11,11
0.438,-5.274,-0.314,21
0.911,-4.919,-0.938,17
1.716,-4.324,-1.947,11
2.096,-2.926,-3.993,21
2.852,-0.496,-7.352,9
2.67,3.449,-9.926,19
1.92,8.965,-9.175,14
1.521,9.895,-5.913,21
-1.078,4.907,-2.046,18
-3.452,-2.099,0.088,12
-2.9,-6.061,0.251,18
-1.851,-3.179,1.536,10
-1.322,0.413,4.106,18
-3.603,4.509,4.351,13
-4.828,9.609,0.296,18
-3.311,5.234,2.886,21
-4.462,-2.838,2.908,9
-2.465,-3.382,4.892,19
-0.46,-1.63,7.885,20
-0.104,0.497,7.407,12
0.906,1.999,5.528,10
2.884,3.143,2.907,20
3.905,3.105,0.617,21
3.273,2.001,-1.926,7
2.981,0.732,-2.837,22
1.752,-0.684,-1.484,8
0.818,-2.374,0.008,22
-0.677,-3.619,1.524,12
-0.988,-3.119,2.578,18
-0.786,-2.325,1.286,20
-0.914,-1.196,0.399,10
-0.823,-0.869,0.152,21
-0.913,-0.438,0.447,8
-0.959,0.364,0.644,22
-1.415,0.569,0.476,19
-1.411,0.581,0.256,9
-0.684,0.695,-0.389,21
0.487,0.729,-0.626,8
1.3,0.828,-0.564,23
2.273,1.435,-0.576,19
2.459,1.774,-0.312,8
2.765,2.321,-0.005,23
3.764,2.571,-0.28,7
4.663,2.107,-0.769,22
5.748,1.207,-0.554,8
4.863,2.707,-0.671,22
-0.863,4.16,-0.328,12
-2.776,4.95,-1.398,18
-2.395,1.456,-2.293,20
-0.673,0.345,-2.512,10
-1.261,0.448,-0.537,20
-3.41,2.231,2.584,9
-5.137,3.628,4.877,21
-5.968,3.886,3.907,20
-5.785,1.325,0.896,9
-4.034,-1.289,-2.296,21
-0.459,-1.332,-3.514,8
2.965,-1.785,-1.094,23
5.254,-2.71,1.704,21
5.418,-2.129,1.912,6
4.014,-2.467,0.859,23
1.13,-3.668,1.739,7
-0.568,-4.577,3.357,22
-1.924,-5.533,3.504,10
-2.628,-5.118,1.533,20
-2.745,-4.916,0.484,10
-2.298,-5.01,0.47,20
-1.895,-4.716,-0.438,20
-1.154,-4.865,-1.36,10
-0.246,-5.103,-1.879,20
0.467,-4.696,-2.311,9
1.007,-3.054,-3.287,21
1.423,0.491,-5.785,20
2.315,5.821,-8.654,9
2.187,11.134,-11.167,23
2.761,10.02,-8.741,6
0.382,5.123,-4.35,23
-0.862,-3.629,-0.812,7
-1.258,-3.921,-1.524,22
3.348,0.021,2.627,20
0.014,2.088,9.432,8
-5.089,3.465,6.213,22
-4.718,-1.501,4.282,8
-3.591,-3.695,0.889,22
-0.956,-2.188,5.764,10
0.552,0.513,7.705,20
1.048,3.219,5.141,20
1.081,5.311,1.042,10
2.525,4.849,-1.544,20
2.238,2.502,-2.182,9
0.049,0.321,-0.62,21
-1.093,-1.71,0.579,20
-2.19,-2.987,1.487,9
-1.799,-2.205,1.545,19
-0.274,-1.537,0.459,12
-0.35,-1.452,-0.275,21
-0.281,-1.686,-0.523,7
0.195,-2.172,-0.885,22
0.003,-2.334,0.306,21
-0.479,-1.756,1.517,7
-0.845,-0.581,0.779,22
-0.898,0.476,-0.919,8
-0.153,1.463,-2.068,22
1.102,1.558,-1.895,10
1.819,0.954,-0.534,20
1.879,0.755,0.312,20
1.518,1.438,0.28,10
1.884,3.432,-0.126,20
3.867,2.744,-1.113,11
5.446,1.125,-1.484,19
5.418,1.219,-1.439,8
2.291,2.373,-1.33,21
-2.213,3.135,-0.852,21
-0.888,3.339,-1.043,11
1.441,1.419,-0.594,20
2.365,1.139,-0.982,7
1.198,1.508,0.08,22
-2.058,1.978,2.796,21
-4.921,3.228,4.585,7
-6.049,3.836,4.333,22
-5.582,2.625,3.003,8
-4.438,-0.878,0.738,22
-1.512,-2.203,-1.231,10
2.431,-1.121,-1.556,20
4.981,-1.388,0.15,20
5.0,-0.629,0.652,10
3.224,-1.221,0.759,20
0.661,-2.926,1.89,9
-1.163,-4.15,3.528,19
-2.15,-5.493,3.21,12
-3.072,-6.737,0.303,21
-2.558,-5.374,-0.761,19
-1.854,-4.56,-1.443,8
-1.703,-4.173,-1.195,23
-1.602,-4.032,-1.179,7
-1.304,-3.491,-1.199,22
-0.966,-2.142,-1.286,8
-0.456,-0.824,-1.881,22
0.071,0.464,-3.003,20
0.961,2.003,-4.565,10
2.243,3.596,-6.97,20
4.501,5.546,-9.065,12
8.188,5.336,-5.538,18
7.645,1.562,-0.916,18
4.295,-2.351,-0.79,12
1.28,-4.909,-0.401,20
-1.399,-2.901,2.121,9
-3.603,4.939,5.977,21
-5.828,9.444,8.482,8
-3.074,8.327,-1.191,23
-5.248,-2.951,-10.622,19
-6.241,-6.759,-2.044,8
-4.168,-4.669,5.331,23
-3.51,-3.582,9.659,7
-3.366,-0.845,8.279,22
-2.03,1.17,4.452,8
-0.827,1.846,2.352,22
0.531,2.971,1.944,20
4.408,4.984,2.68,8
7.518,4.003,2.964,22
6.766,-0.568,0.392,10
4.883,-2.477,-1.68,20
-0.362,-2.16,-1.616,11
-3.394,-1.047,-0.834,19
-3.193,-0.494,-0.267,20
-2.287,-0.617,-0.447,9
-0.817,-1.28,-0.575,21
0.022,-1.669,-0.311,8
-0.738,-0.709,-0.245,23
