"pp" "gender" "hasKids" "userPref" "prediction.before" "prediction.after" "prediction.avg" "role" "userPref01" "prediction.before01" "prediction.after01" "prediction.avg1"
"1486" 372 "male" "no" 4.87 -173.232406563757 -177.411662090573 -124.242003553987 "child" 1 0 0 0
"1488" 372 "male" "no" 0.00999999999999979 -147.510120141377 -153.249295678849 -73.0673664746311 "child" 1 0 0 0
"1489" 373 "male" "no" 3.8 41.7401009476636 40.0118433057629 47.4805722748841 "child" 1 1 1 1
"1491" 373 "male" "no" 4.64 -58.6438027778457 -34.5754803517382 -57.8094064532774 "child" 1 0 0 0
"1492" 373 "male" "no" 4.1 -37.3900766356406 -7.31326751378255 -33.4156847849719 "parent" 1 0 0 0
"1493" 374 "female" "yes" 1.55 -63.7732168163174 -5.36461133287992 7.04387951778725 "parent" 1 0 0 1
"1494" 374 "female" "yes" 4.76 76.5197799237919 13.1135230211658 26.9695246854805 "parent" 1 1 1 1
"1496" 374 "female" "yes" 4.76 -54.1780712952072 -47.2315689914181 -49.3581694692318 "child" 1 0 0 0
"1497" 375 "female" "yes" -5 -27.9410950141711 -32.9756951122957 -24.6837306037878 "parent" 0 0 0 0
"1498" 375 "female" "yes" -5 -3.7708964652743 -18.9049282560826 -29.8625102578285 "child" 0 0 0 0
"1499" 375 "female" "yes" -5 17.9930700557919 9.63712771912416 6.81379249040202 "parent" 0 1 1 1
"1500" 375 "female" "yes" 5 14.3994651631738 2.52800462702487 14.0502176104034 "parent" 1 1 1 1
"1506" 377 "female" "no" 3.98 -1.27243922982581 18.2225597549024 -3.38201279155921 "child" 1 0 1 0
"1507" 377 "female" "no" 4.91 -19.0040837579698 -49.3596270113412 -11.9680699986085 "parent" 1 0 0 0
"1508" 377 "female" "no" 4.83 -6.90410646764823 -27.7028797026184 -6.12616912853787 "child" 1 0 0 0
"1510" 378 "female" "yes" -4.92 -3.79201671762165 -2.36281353786092 -0.55266793711192 "child" 0 0 0 0
"1511" 378 "female" "yes" -4.87 -23.6266471030315 -30.4805911562076 -31.4169716032843 "parent" 0 0 0 0
"1512" 378 "female" "yes" 5 6.56003938379671 33.1411050037993 28.8648173342697 "child" 1 1 1 1
"1513" 379 "female" "no" 2.92 3.16769023092047 -42.8584518870233 -31.2661189587398 "child" 1 1 0 0
"1514" 379 "female" "no" 4.28 -11.8250048183721 -35.7409648017717 -23.7688126761444 "child" 1 0 0 0
"1516" 379 "female" "no" 4.82 5.47393347592758 -1.04956919480514 6.19968927778443 "child" 1 1 0 1
"1518" 380 "male" "no" 1.45 -6.58467403744498 70.555623145655 34.3031168230624 "child" 1 0 1 1
"1520" 380 "male" "no" -0.95 33.7558259376736 -22.0385456607935 4.1853240186156 "parent" 0 1 0 1
"1523" 381 "female" "no" 4.2 1.42192607390228 -33.5913843956321 -30.5492994053016 "parent" 1 1 0 0
"1524" 381 "female" "no" 3.4 0.806178265200153 5.94476421269808 9.93824658273606 "parent" 1 1 1 1
"1529" 383 "male" "yes" 5 -3.71873621007524 28.0555384193554 1.75572267284927 "child" 1 0 1 1
"1530" 383 "male" "yes" -4.87 17.1505028027468 -78.437024646196 -22.9239107917952 "parent" 0 1 0 0
"1531" 383 "male" "yes" 0.0499999999999998 30.5534741960223 99.8598343016669 63.6144401274051 "child" 1 1 1 1
"1532" 383 "male" "yes" 5 -62.3899074043592 -29.6061787238695 -49.6998985631673 "child" 1 0 0 0
"1533" 384 "male" "no" -3.69 -59.8621288781074 -7.95603924791429 -32.2173451757516 "child" 0 0 0 0
"1535" 384 "male" "no" -3.61 -39.8770220204719 43.1529644664091 41.6983875187877 "parent" 0 0 1 1
"1537" 385 "female" "yes" 4.31 -33.9078630159293 -36.3237675373838 -50.2841570974041 "child" 1 0 0 0
"1538" 385 "female" "yes" 4.4 -13.937621595791 -21.3582138473962 -21.6331551878648 "child" 1 0 0 0
"1539" 385 "female" "yes" 4.78 -14.8242021205528 -19.6870843507591 -14.319524468411 "parent" 1 0 0 0
"1540" 385 "female" "yes" 4.26 -17.7765651802557 -27.5011350598574 -39.1298913091 "parent" 1 0 0 0
"1541" 386 "male" "no" 5 5.08520977866772 -20.3612865322326 -19.9907549005503 "parent" 1 1 0 0
"1543" 386 "male" "no" 3.5 2.44527450588152 -5.41521617797866 -6.92804198746759 "parent" 1 1 0 0
"1544" 386 "male" "no" 2.82 7.93214237034299 -8.00907724915542 -6.73630711216655 "child" 1 1 0 0
"1545" 387 "female" "no" 4.93 18.8164030534552 42.5789122124154 44.8196973525181 "parent" 1 1 1 1
"1546" 387 "female" "no" -4.86 -26.9909208201442 -42.2868989561555 -27.9573060332747 "child" 0 0 0 0
"1547" 387 "female" "no" -4.93 -13.2807748638241 -25.6149961558631 -17.6400109028436 "child" 0 0 0 0
"1548" 387 "female" "no" 4.98 10.8376573733559 13.2271531140815 11.711106465351 "parent" 1 1 1 1
"1549" 388 "male" "no" 5 73.7983464100472 122.470872450911 86.6615227470619 "child" 1 1 1 1
"1550" 388 "male" "no" 4.99 -140.606813808089 -144.385703385645 -141.807145698891 "child" 1 0 0 0
"1551" 388 "male" "no" 5 72.010612544229 120.319526304408 81.2158420086652 "parent" 1 1 1 1
"1552" 388 "male" "no" -5 -19.7362194462099 36.5676470061487 -9.39673333610935 "child" 0 0 1 0
"1559" 390 "female" "yes" -2.84 36.6609702293743 5.29684107092329 20.61586135176 "parent" 0 1 1 1
"1560" 390 "female" "yes" 3.37 -36.74217963355 10.5080469596648 -13.1522511938267 "parent" 1 0 1 0
"1561" 391 "male" "yes" -5 -59.9309446720853 -63.9922218777001 -37.0506818398267 "child" 0 0 0 0
"1562" 391 "male" "yes" 2.61 -61.3363269463743 -79.757217916904 -37.3990049689671 "parent" 1 0 0 0
"1563" 391 "male" "yes" -3.96 -67.7940476637264 -74.819974601803 -56.9187819286856 "parent" 0 0 0 0
"1564" 391 "male" "yes" -3.99 -77.5858823697353 -79.4854711261365 -40.6902893177077 "child" 0 0 0 0
"1565" 392 "female" "no" 2.61 -46.0300695416466 -44.6180780958046 -20.6338866796767 "parent" 1 0 0 0
"1566" 392 "female" "no" 4.15 26.6727511431286 -3.39758994746262 10.4603786903008 "child" 1 1 0 1
"1568" 392 "female" "no" 0.00999999999999979 55.4521135098823 59.325128551232 47.1673751977204 "child" 1 1 1 1
"1569" 393 "male" "no" -1.18 -74.6001592139981 -73.5173227695701 -55.6357550134664 "parent" 0 0 0 0
"1570" 393 "male" "no" 3.33 57.8566908994373 48.6055778278492 35.444675274804 "parent" 1 1 1 1
"1571" 393 "male" "no" 1.69 55.6148572631123 45.3168750587396 39.4550679651042 "child" 1 1 1 1
"1572" 393 "male" "no" -0.00999999999999979 -59.7856945568622 -52.1749670572708 -49.8854103266334 "child" 0 0 0 0
"1573" 394 "male" "no" 3.57 -91.4354385893356 -49.8306837858919 -83.9193570418065 "parent" 1 0 0 0
"1574" 394 "male" "no" -5 -24.7700335415176 31.4051581259189 21.0132063468836 "child" 0 0 1 1
"1575" 394 "male" "no" 0.00999999999999979 54.7220520474323 46.0034293473671 52.2920168246994 "child" 1 1 1 1
"1576" 394 "male" "no" -5 -17.7052935011915 -45.1093448032277 -28.6397061342331 "parent" 0 0 0 0
"1577" 395 "male" "no" -2.98 -11.1350179883142 -0.31985859909031 -4.24563910578416 "child" 0 0 0 0
"1578" 395 "male" "no" 3.91 45.8272885037009 53.8209116870265 54.9429961179001 "child" 1 1 1 1
"1579" 395 "male" "no" 4.29 -13.535524593147 -30.2090017925769 -27.4032511210783 "parent" 1 0 0 0
"1580" 395 "male" "no" 4.24 -29.269688932386 -79.0824037529035 -62.0667050589542 "child" 1 0 0 0
"1582" 396 "female" "no" -1.46 -41.5382591476122 -22.9123331555502 -24.658901452877 "parent" 0 0 0 0
"1583" 396 "female" "no" 1.06 -37.9112370633743 -25.3727985194287 -26.7413406677947 "child" 1 0 0 0
